order_id,order_date,order_type,customer_id,channel,category,sub_category,sku_id,product,city,region,payment_mode,quantity,unit_price,discount_pct,net_sales,gst_amount,cogs,gross_profit
ORD202400898,2024-09-17,Sale,CUST00055,Online,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,Coimbatore,South,Credit Card,1,1549,0,1549,185.880004882813,878,671
ORD202400898,2024-09-17,Sale,CUST00055,Online,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Coimbatore,South,Credit Card,2,1449,0.259999990463257,2144.52001953125,257.339996337891,1448,696.52001953125
ORD202400899,2024-03-12,Sale,CUST00823,Online,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,Hyderabad,South,UPI,2,1749,0.100000001490116,3148.19995117188,377.779998779297,2052,1096.19995117188
ORD202400899,2024-03-12,Sale,CUST00823,Online,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,Hyderabad,South,UPI,1,2199,0.140000000596046,1891.14001464844,226.940002441406,1380,511.140014648438
ORD202400900,2024-10-17,Sale,CUST00185,Store,Menswear,T-Shirts,SKU1006,Urban T-Shirts,Bengaluru,South,Cash,3,899,0.100000001490116,2427.30004882813,121.370002746582,1323,1104.30004882813
ORD202400901,2024-03-01,Sale,CUST01537,Online,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,Lucknow,North,UPI,1,549,0,549,27.4500007629395,258,291
ORD202400901,2024-03-01,Sale,CUST01537,Online,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Lucknow,North,UPI,1,1449,0.0900000035762787,1318.58996582031,158.229995727539,724,594.590026855469
ORD202400902,2024-08-24,Sale,CUST00954,Store,Accessories,Watches,SKU1083,Urban Watches,Delhi,North,Debit Card,1,4999,0.119999997317791,4399.1201171875,791.840026855469,2901,1498.11999511719
ORD202400903,2024-04-07,Sale,CUST01312,Store,Menswear,Shirts,SKU1001,Signature Shirts,Pune,West,UPI,1,2149,0,2149,257.880004882813,1180,969
ORD202400903,2024-04-07,Sale,CUST01312,Store,Womenswear,Kurtis,SKU1023,Everyday Kurtis,Pune,West,UPI,1,999,0.140000000596046,859.140014648438,42.9599990844727,424,435.140014648438
ORD202400904,2024-12-07,Sale,CUST01473,Online,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,Hyderabad,South,COD,1,1949,0.209999993443489,1539.7099609375,184.770004272461,1130,409.709991455078
ORD202400905,2024-03-23,Sale,CUST01501,Online,Womenswear,Kurtis,SKU1024,Premium Kurtis,Lucknow,North,Net Banking,1,1249,0.0599999986588955,1174.06005859375,140.889999389648,559,615.059997558594
ORD202400906,2024-07-20,Sale,CUST02311,Store,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,Mumbai,West,UPI,2,1299,0.389999985694885,1584.78002929688,79.2399978637695,1198,386.779998779297
ORD202400907,2024-06-28,Sale,CUST01005,Store,Footwear,Casual Shoes,SKU1057,Festive Casual Shoes,Pune,West,Cash,1,3049,0.100000001490116,2744.10009765625,329.290008544922,1820,924.099975585938
ORD202400907,2024-06-28,Sale,CUST01005,Store,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,Pune,West,Cash,1,999,0.100000001490116,899.099975585938,44.9599990844727,421,478.100006103516
ORD202400908,2024-07-07,Sale,CUST00294,Store,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,Pune,West,Credit Card,2,1549,0.319999992847443,2106.63989257813,252.800003051758,1756,350.640014648438
ORD202400909,2024-03-31,Sale,CUST02385,Store,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,Jaipur,North,Credit Card,1,1499,0,1499,179.880004882813,918,581
ORD202400909,2024-03-31,Sale,CUST02385,Store,Womenswear,Sarees,SKU1030,Heritage Sarees,Jaipur,North,Credit Card,1,1449,0.0599999986588955,1362.06005859375,163.449996948242,882,480.059997558594
ORD202400910,2024-03-05,Sale,CUST00838,Store,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,Bengaluru,South,UPI,2,1299,0.00999999977648258,2572.02001953125,308.640014648438,1198,1374.02001953125
ORD202400911,2024-10-15,Sale,CUST00681,Store,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Kolkata,East,Cash,1,1049,0,1049,125.879997253418,601,448
ORD202400911,2024-10-15,Sale,CUST00681,Store,Footwear,Sports Shoes,SKU1068,Classic Sports Shoes,Kolkata,East,Cash,1,4099,0.170000001788139,3402.169921875,408.260009765625,2335,1067.17004394531
ORD202400912,2024-08-08,Sale,CUST00614,Online,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,Chennai,South,Net Banking,1,1899,0,1899,227.880004882813,832,1067
ORD202400913,2024-09-28,Sale,CUST00812,Online,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Bengaluru,South,COD,1,1449,0.270000010728836,1057.77001953125,126.930000305176,724,333.769989013672
ORD202400914,2024-09-02,Sale,CUST01507,Store,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,Pune,West,UPI,1,599,0.300000011920929,419.299987792969,20.9699993133545,274,145.300003051758
ORD202400915,2024-11-24,Sale,CUST02439,Store,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,Gurugram,North,UPI,2,749,0,1498,74.9000015258789,640,858
ORD202400916,2024-04-25,Sale,CUST01115,Store,Menswear,Shirts,SKU1001,Signature Shirts,Bengaluru,South,Debit Card,1,2149,0.170000001788139,1783.67004394531,214.039993286133,1180,603.669982910156
ORD202400917,2024-10-11,Sale,CUST00915,Store,Accessories,Handbags,SKU1078,Essential Handbags,Hyderabad,South,Credit Card,2,649,0,1298,64.9000015258789,678,620
ORD202400918,2024-04-20,Sale,CUST00286,Store,Womenswear,Sarees,SKU1026,Festive Sarees,Hyderabad,South,Cash,2,4949,0.0199999995529652,9700.0400390625,NULL,5776,3924.0400390625
ORD202400919,2024-11-28,Sale,CUST00311,Store,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Chennai,South,UPI,2,1049,0.189999997615814,1699.38000488281,84.9700012207031,1202,497.380004882813
ORD202400919,2024-11-28,Sale,CUST00311,Store,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,Chennai,South,UPI,1,1899,0,1899,227.880004882813,832,1067
ORD202400919,2024-11-28,Sale,CUST00311,Store,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Chennai,South,UPI,1,1449,0,1449,173.880004882813,724,725
ORD202400920,2024-06-23,Sale,CUST00297,Store,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Hyderabad,South,COD,1,1049,0,1049,125.879997253418,601,448
ORD202400920,2024-06-23,Sale,CUST00297,Store,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,Hyderabad,South,COD,1,3949,0,3949,473.880004882813,2232,1717
ORD202400921,2024-09-22,Sale,CUST01300,Store,Accessories,Watches,SKU1082,Classic Watches,Hyderabad,South,Credit Card,2,1699,0,3398,611.640014648438,2236,1162
ORD202400922,2024-11-04,Sale,CUST01464,Online,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,Jaipur,North,UPI,1,2199,0.259999990463257,1627.26000976563,195.270004272461,1380,247.259994506836
ORD202400923,2024-01-30,Sale,CUST00053,Store,Menswear,Mens Kurtas,SKU1019,Signature Mens Kurtas,Kolkata,East,Cash,2,1949,0.280000001192093,2806.56005859375,336.790008544922,2032,774.559997558594
ORD202400924,2024-11-29,Sale,CUST01573,Online,Accessories,Handbags,SKU1078,Essential Handbags,Bengaluru,South,UPI,1,649,0,649,32.4500007629395,339,310
ORD202400924,2024-11-29,Sale,CUST01573,Online,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,Bengaluru,South,UPI,2,3949,0.159999996423721,6634.31982421875,796.119995117188,4464,2170.32006835938
ORD202400925,2024-10-20,Sale,CUST00657,Online,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,Delhi,North,COD,1,999,0.25,749.25,37.4599990844727,421,328.25
ORD202400926,2024-02-15,Sale,CUST02418,Online,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,Kochi,South,Net Banking,1,1949,0,1949,233.880004882813,1130,819
ORD202400927,2024-10-04,Sale,CUST02293,Online,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,Gurugram,North,UPI,2,3949,0,7898,947.760009765625,4464,3434
ORD202400928,2024-01-31,Sale,CUST01711,Store,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,Mumbai,West,UPI,1,549,0.389999985694885,334.890014648438,16.7399997711182,258,76.8899993896484
ORD202400928,2024-01-31,Sale,CUST01711,Store,Accessories,Watches,SKU1082,Classic Watches,Mumbai,West,UPI,3,1699,0.340000003576279,3364.02001953125,605.52001953125,3354,10.0200004577637
ORD202400928,2024-01-31,Sale,CUST01711,Store,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Mumbai,West,UPI,1,1449,0.439999997615814,811.440002441406,40.5699996948242,724,87.4400024414063
ORD202400929,2024-10-24,Sale,CUST01753,Store,Womenswear,Sarees,SKU1027,Essential Sarees,Kochi,South,UPI,1,5699,0,5699,683.880004882813,3417,2282
ORD202400929,2024-10-24,Sale,CUST01753,Store,Womenswear,Sarees,SKU1030,Heritage Sarees,Kochi,South,UPI,1,1449,0,1449,173.880004882813,882,567
ORD202400930,2024-10-28,Sale,CUST01799,Store,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,Hyderabad,South,UPI,1,1549,0.140000000596046,1332.14001464844,159.860000610352,878,454.140014648438
ORD202400930,2024-10-28,Sale,CUST01799,Store,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,Hyderabad,South,UPI,2,1299,0,2598,311.760009765625,1396,1202
ORD202400931,2024-09-06,Sale,CUST00855,Store,Menswear,Shirts,SKU1002,Urban Shirts,Mumbai,West,Credit Card,1,1899,0,1899,227.880004882813,886,1013
ORD202400932,2024-04-24,Sale,CUST00550,Online,Womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,Bhubaneswar,East,Credit Card,2,2349,0.129999995231628,4087.26000976563,490.470001220703,2542,1545.26000976563
ORD202400933,2024-05-27,Sale,CUST02240,Store,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,Bengaluru,South,UPI,1,3949,0.0700000002980232,3672.57006835938,440.709991455078,2232,1440.56994628906
ORD202400934,2024-08-10,Sale,CUST01717,Store,Menswear,Shirts,SKU1004,Classic Shirts,Coimbatore,South,Credit Card,1,2099,0.189999997615814,1700.18994140625,204.020004272461,1120,580.190002441406
ORD202400934,2024-08-10,Sale,CUST01717,Store,Womenswear,Kurtis,SKU1021,Classic Kurtis,Coimbatore,South,Credit Card,2,1799,0.180000007152557,2950.36010742188,354.040008544922,1808,1142.35998535156
ORD202400935,2024-03-24,Sale,CUST00282,Store,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,Coimbatore,South,COD,1,699,0,699,34.9500007629395,365,334
ORD202400936,2024-09-21,Sale,CUST00213,Online,Menswear,Shirts,SKU1001,Signature Shirts,Jaipur,North,Cash,4,2149,0.109999999403954,7650.43994140625,918.049987792969,4720,2930.43994140625
ORD202400937,2024-09-08,Sale,CUST01017,Store,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,Kochi,South,Credit Card,1,1999,0.150000005960464,1699.15002441406,203.899993896484,1084,615.150024414063
ORD202400937,2024-09-08,Sale,CUST01017,Store,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,Kochi,South,Credit Card,1,1299,0,1299,155.880004882813,698,601
ORD202400938,2024-06-30,Sale,CUST00813,Store,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,Kochi,South,Credit Card,1,1149,0,1149,137.880004882813,502,647
ORD202400938,2024-06-30,Sale,CUST00813,Store,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,Kochi,South,Credit Card,1,699,0.129999995231628,608.130004882813,30.4099998474121,380,228.130004882813
ORD202400938,2024-06-30,Sale,CUST00813,Store,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,Kochi,South,Credit Card,1,1299,0.0599999986588955,1221.06005859375,146.529998779297,698,523.059997558594
ORD202400938,2024-06-30,Sale,CUST00813,Store,Womenswear,Sarees,SKU1026,Festive Sarees,Kochi,South,Credit Card,1,4949,0.150000005960464,4206.64990234375,504.799987792969,2888,1318.65002441406
ORD202400939,2024-10-13,Sale,CUST01277,Store,Accessories,Watches,SKU1081,Everyday Watches,Kolkata,East,UPI,1,4949,0.259999990463257,3662.26000976563,659.210021972656,2733,929.260009765625
ORD202400940,2024-01-21,Sale,CUST01557,Store,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Jaipur,North,Credit Card,1,1449,0.439999997615814,811.440002441406,40.5699996948242,724,87.4400024414063
ORD202400941,2024-12-01,Sale,CUST02119,Store,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,Kolkata,East,UPI,2,1649,0.200000002980232,2638.39990234375,316.609985351563,2026,612.400024414063
ORD202400942,2024-06-20,Sale,CUST01248,Store,Menswear,T-Shirts,SKU1006,Urban T-Shirts,Delhi,North,Credit Card,1,899,0.189999997615814,728.190002441406,36.4099998474121,441,287.190002441406
ORD202400943,2024-03-13,Sale,CUST02365,Store,Menswear,Shirts,SKU1001,Signature Shirts,Mumbai,West,Debit Card,1,2149,0.0700000002980232,1998.56994628906,239.830001831055,1180,818.570007324219
ORD202400943,2024-03-13,Sale,CUST02365,Store,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,Mumbai,West,Debit Card,2,749,0.00999999977648258,1483.02001953125,74.1500015258789,630,853.02001953125
ORD202400944,2024-03-07,Sale,CUST00430,Store,Womenswear,Leggings & Bottoms,SKU1040,Everyday Leggings & Bottoms,Unknown,North,Debit Card,4,499,0.0299999993294477,1936.11999511719,96.8099975585938,968,968.119995117188
ORD202400944,2024-03-07,Sale,CUST00430,Store,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,Delhi,North,Debit Card,1,1149,0,1149,137.880004882813,611,538
ORD202400945,2024-05-12,Sale,CUST01281,Store,Womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,Chennai,South,Net Banking,1,2349,0,2349,281.880004882813,1271,1078
ORD202400946,2024-01-10,Sale,CUST01634,Online,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,Pune,West,Debit Card,1,1949,0.490000009536743,993.989990234375,49.7000007629395,1130,-136.009994506836
ORD202400947,2024-05-07,Sale,CUST00163,Store,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,Coimbatore,South,UPI,1,1649,0.0500000007450581,1566.55004882813,187.990005493164,1013,553.549987792969
ORD202400947,2024-05-07,Sale,CUST00163,Store,Menswear,T-Shirts,SKU1010,Everyday T-Shirts,Coimbatore,South,UPI,3,399,0,1197,59.8499984741211,501,696
ORD202400948,2024-11-02,Sale,CUST01160,Online,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,Kochi,South,Debit Card,1,699,0.180000007152557,573.179992675781,28.6599998474121,365,208.179992675781
ORD202400948,2024-11-02,Sale,CUST01160,Online,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,Kochi,South,Debit Card,1,2549,0.150000005960464,2166.64990234375,NULL,1319,847.650024414063
ORD202400949,2024-02-09,Sale,CUST00755,Store,Womenswear,Sarees,SKU1027,Essential Sarees,Delhi,North,Net Banking,1,5699,0.0599999986588955,5357.06005859375,642.849975585938,3417,1940.06005859375
ORD202400950,2024-05-28,Sale,CUST00321,Store,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,Unknown,East,Cash,1,1649,0.109999999403954,1467.60998535156,176.110000610352,1013,454.609985351563
ORD202400950,2024-05-28,Sale,CUST00321,Store,Accessories,Handbags,SKU1076,Classic Handbags,Kolkata,East,Cash,1,2499,0,2499,299.880004882813,1435,1064
ORD202400950,2024-05-28,Sale,CUST00321,Store,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,Kolkata,East,Cash,2,1999,0,3998,479.760009765625,2168,1830
ORD202400950,2024-05-28,Sale,CUST00321,Store,Womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,Kolkata,East,Cash,2,2349,0.0399999991059303,4510.080078125,541.210021972656,2542,1968.07995605469
ORD202400951,2024-05-11,Sale,CUST00637,Online,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Delhi,North,UPI,2,1449,0.200000002980232,2318.39990234375,278.209991455078,1448,870.400024414063
ORD202400952,2024-04-04,Sale,CUST01727,Store,Kidswear,Kids Bottoms,SKU1048,Urban Kids Bottoms,Kochi,South,Cash,1,399,0,399,19.9500007629395,197,202
ORD202400953,2024-01-20,Sale,CUST00932,Store,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,Chennai,South,UPI,1,349,0.330000013113022,233.830001831055,11.6899995803833,190,43.8300018310547
ORD202400954,2024-01-07,Sale,CUST00604,Online,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Chennai,South,UPI,1,1049,0.360000014305115,671.359985351563,33.5699996948242,601,70.3600006103516
ORD202400955,2024-09-10,Sale,CUST01871,Store,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,Delhi,North,Net Banking,1,699,0.0900000035762787,636.090026855469,31.7999992370605,308,328.089996337891
ORD202400955,2024-09-10,Sale,CUST01871,Store,Menswear,T-Shirts,SKU1006,Urban T-Shirts,Delhi,North,Net Banking,1,899,0.150000005960464,764.150024414063,38.2099990844727,441,323.149993896484
ORD202400956,2024-01-03,Sale,CUST02174,Store,Kidswear,Kids Ethnic,SKU1053,Premium Kids Ethnic,Bengaluru,South,UPI,3,649,0.340000003576279,1285.02001953125,64.25,1047,238.020004272461
ORD202400956,2024-01-03,Sale,CUST02174,Store,Menswear,Mens Kurtas,SKU1019,Signature Mens Kurtas,Bengaluru,South,UPI,1,1949,0.400000005960464,1169.40002441406,140.330001831055,1016,153.399993896484
ORD202400957,2024-11-14,Sale,CUST00762,Store,Accessories,Belts & Wallets,SKU1071,Urban Belts & Wallets,Mumbai,West,UPI,1,449,0.0299999993294477,435.529998779297,21.7800006866455,191,244.529998779297
ORD202400957,2024-11-14,Sale,CUST00762,Store,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,Mumbai,West,UPI,2,349,0.140000000596046,600.280029296875,30.0100002288818,380,220.279998779297
ORD202400957,2024-11-14,Sale,CUST00762,Store,Menswear,Mens Kurtas,SKU1019,Signature Mens Kurtas,Mumbai,West,UPI,1,1949,0,1949,233.880004882813,1016,933
ORD202400957,2024-11-14,Sale,CUST00762,Store,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,Mumbai,West,UPI,3,1149,0.150000005960464,2929.94995117188,146.5,1833,1096.94995117188
ORD202400958,2024-11-13,Sale,CUST00595,Store,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,Delhi,North,Credit Card,3,1999,0.259999990463257,4437.77978515625,532.530029296875,3252,1185.78002929688
ORD202400959,2024-10-13,Sale,CUST01611,Online,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,Bengaluru,South,UPI,2,699,0.200000002980232,1118.40002441406,55.9199981689453,760,358.399993896484
ORD202400960,2024-03-20,Sale,CUST02068,Online,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,Bengaluru,South,UPI,1,349,0.0799999982118607,321.079986572266,16.0499992370605,190,131.080001831055
ORD202400961,2024-05-29,Sale,CUST00464,Online,Accessories,Watches,SKU1085,Premium Watches,Jaipur,North,COD,1,5349,0.119999997317791,4707.1201171875,847.280029296875,3361,1346.11999511719
ORD202400961,2024-05-29,Sale,CUST00464,Online,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,Jaipur,North,COD,1,799,0.0700000002980232,743.070007324219,37.1500015258789,393,350.070007324219
ORD202400961,2024-05-29,Sale,CUST00464,Online,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,Jaipur,North,COD,1,1549,0.0900000035762787,1409.58996582031,169.149993896484,878,531.590026855469
ORD202400961,2024-05-29,Sale,CUST00464,Online,Womenswear,Kurtis,SKU1022,Signature Kurtis,Jaipur,North,COD,1,1449,0,1449,173.880004882813,714,735
ORD202400962,2024-12-03,Sale,CUST01566,Online,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,Kochi,South,Credit Card,2,799,0.219999998807907,1246.43994140625,62.3199996948242,786,460.440002441406
ORD202400962,2024-12-03,Sale,CUST01566,Online,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,Kochi,South,Credit Card,3,1299,0.0599999986588955,3663.17993164063,439.579986572266,1797,1866.18005371094
ORD202400962,2024-12-03,Sale,CUST01566,Online,Womenswear,Kurtis,SKU1024,Premium Kurtis,Kochi,South,Credit Card,2,1249,0,2498,299.760009765625,1118,1380
ORD202400963,2024-06-22,Sale,CUST00847,Online,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,Hyderabad,South,Credit Card,1,1149,0.230000004172325,884.72998046875,44.2400016784668,611,273.730010986328
ORD202400964,2024-05-24,Sale,CUST01349,Store,Womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,Mysuru,South,UPI,1,2349,0,2349,281.880004882813,1271,1078
ORD202400965,2024-03-03,Sale,CUST02483,Store,Womenswear,Sarees,SKU1026,Festive Sarees,Kochi,South,UPI,2,4949,0,9898,1187.76000976563,5776,4122
ORD202400966,2024-04-03,Sale,CUST00739,Store,Accessories,Watches,SKU1085,Premium Watches,Hyderabad,South,UPI,1,5349,0.0299999993294477,5188.52978515625,933.940002441406,3361,1827.53002929688
ORD202400966,2024-04-03,Sale,CUST00739,Store,Kidswear,Kids Bottoms,SKU1049,Premium Kids Bottoms,Hyderabad,South,UPI,2,699,0.0500000007450581,1328.09997558594,66.4100036621094,760,568.099975585938
ORD202400967,2024-09-09,Sale,CUST00487,Store,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,Pune,West,Credit Card,2,1149,0,2298,275.760009765625,1222,1076
ORD202400968,2024-05-20,Sale,CUST02383,Online,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,Kochi,South,Debit Card,3,1149,0.159999996423721,2895.47998046875,144.770004272461,1506,1389.47998046875
ORD202400969,2024-08-15,Sale,CUST00907,Store,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,Gurugram,North,Credit Card,1,2549,0,2549,305.880004882813,1319,1230
ORD202400969,2024-08-15,Sale,CUST00907,Store,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,Gurugram,North,Credit Card,1,999,0.180000007152557,819.179992675781,40.9599990844727,421,398.179992675781
ORD202400969,2024-08-15,Sale,CUST00907,Store,Menswear,T-Shirts,SKU1006,Urban T-Shirts,Gurugram,North,Credit Card,1,899,0.140000000596046,773.140014648438,38.6599998474121,441,332.140014648438
ORD202400969,2024-08-15,Sale,CUST00907,Store,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,Gurugram,North,Credit Card,1,1149,0,1149,137.880004882813,611,538
ORD202400970,2024-03-05,Sale,CUST01728,Store,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,Bengaluru,South,UPI,1,1649,0,1649,197.880004882813,1013,636
ORD202400970,2024-03-05,Sale,CUST01728,Store,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,Bengaluru,South,UPI,2,1999,0.189999997615814,3238.3798828125,388.609985351563,2168,1070.38000488281
ORD202400971,2024-06-12,Sale,CUST00528,Store,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,Pune,West,Debit Card,1,1649,0,1649,197.880004882813,1013,636
ORD202400972,2024-10-11,Sale,CUST00576,Store,Womenswear,Kurtis,SKU1024,Premium Kurtis,Mysuru,South,UPI,1,1249,0.270000010728836,911.77001953125,45.5900001525879,559,352.769989013672
ORD202400973,2024-01-07,Sale,CUST01153,Online,Accessories,Caps & Scarves,SKU1087,Classic Caps & Scarves,Bengaluru,South,UPI,1,449,0.330000013113022,300.829986572266,15.039999961853,161,139.830001831055
ORD202400973,2024-01-07,Sale,CUST01153,Online,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,Bengaluru,South,Unknown,1,1299,0.469999998807907,688.469970703125,34.4199981689453,698,-9.52999973297119
ORD202400974,2024-02-22,Sale,CUST01572,Store,Menswear,Shirts,SKU1001,Signature Shirts,Delhi,North,UPI,2,2149,0,4298,515.760009765625,2360,1938
ORD202400975,2024-07-25,Sale,CUST00656,Store,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,Coimbatore,South,UPI,2,1299,0.490000009536743,1324.97998046875,66.25,1198,126.980003356934
ORD202400976,2024-01-19,Sale,CUST00246,Store,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,Ahmedabad,West,Debit Card,1,1299,0.439999997615814,727.440002441406,36.3699989318848,599,128.440002441406
ORD202400977,2024-11-12,Sale,CUST01319,Store,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,Jaipur,North,UPI,1,549,0.150000005960464,466.649993896484,23.3299999237061,258,208.649993896484
ORD202400978,2024-11-05,Sale,CUST00452,Store,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,Chennai,South,UPI,1,2199,0.259999990463257,1627.26000976563,195.270004272461,1380,247.259994506836
ORD202400979,2024-08-27,Sale,CUST00932,Online,Accessories,Handbags,SKU1078,Essential Handbags,Kochi,South,UPI,2,649,0.129999995231628,1129.26000976563,56.4599990844727,678,451.260009765625
ORD202400980,2024-05-20,Sale,CUST00008,Store,Kidswear,Kids Tops,SKU1042,Classic Kids Tops,Coimbatore,South,Cash,1,599,0,599,29.9500007629395,255,344
ORD202400980,2024-05-20,Sale,CUST00008,Store,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,Coimbatore,South,Cash,1,1149,0.0900000035762787,1045.58996582031,125.470001220703,611,434.589996337891
ORD202400980,2024-05-20,Sale,CUST00008,Store,Womenswear,Kurtis,SKU1024,Premium Kurtis,Coimbatore,South,Cash,1,1249,0.0500000007450581,1186.55004882813,142.389999389648,559,627.549987792969
ORD202400981,2024-11-22,Sale,CUST00183,Store,Kidswear,Kids Tops,SKU1043,Festive Kids Tops,Delhi,North,Net Banking,2,649,0.219999998807907,1012.44000244141,50.6199989318848,596,416.440002441406
ORD202400981,2024-11-22,Sale,CUST00183,Store,Menswear,T-Shirts,SKU1006,Urban T-Shirts,Delhi,North,Net Banking,1,899,0,899,44.9500007629395,441,458
ORD202400982,2024-12-09,Sale,CUST00676,Store,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,Gurugram,North,UPI,1,1999,0.200000002980232,1599.19995117188,191.899993896484,1084,515.200012207031
ORD202400982,2024-12-09,Sale,CUST00676,Store,Womenswear,Kurtis,SKU1022,Signature Kurtis,Gurugram,North,UPI,1,1449,0.200000002980232,1159.19995117188,139.100006103516,714,445.200012207031
ORD202400983,2024-04-17,Sale,CUST00058,Store,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,Chennai,South,UPI,1,799,0,799,39.9500007629395,393,406
ORD202400984,2024-08-19,Sale,CUST01524,Store,Menswear,Mens Kurtas,SKU1018,Everyday Mens Kurtas,Mumbai,West,COD,1,2099,0.140000000596046,1805.14001464844,216.619995117188,1063,742.140014648438
ORD202400984,2024-08-19,Sale,CUST01524,Store,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,Mumbai,West,COD,3,749,0.0900000035762787,2044.77001953125,102.23999786377,960,1084.77001953125
